expiry,S,K,T,r,sigma,market_price,moneyness,bucket,bs_price,crr_price,mc_price,lstm_bs_price,mlp_price,vae_bs_price,bs_ms,crr_ms,mc_ms,lstm_bs_ms,mlp_ms,vae_bs_ms,bs_err,crr_err,mc_err,lstm_bs_err,mlp_err,vae_bs_err
2026-06-30,736.7000122070312,594.0,0.052054794520547946,0.0525,0.6566196447753907,146.745,0.8062983441801153,Deep ITM,147.52305994082462,147.51216862223254,147.4531553113109,144.32112481475235,153.79183243188774,144.38704428843175,0.09537499863654375,19.08045800519176,1.2759160017594695,0.01200000406242907,0.4860912499134429,0.06308298907242715,0.7780599408246189,0.767168622232532,0.7081553113108896,2.4238751852476526,7.0468324318877364,2.357955711568252
2026-06-30,736.7000122070312,641.0,0.052054794520547946,0.0525,0.25489026367187506,94.205,0.8700963613122119,Deep ITM,97.54559224189074,97.54338535368268,97.33792611418585,97.44939560898774,96.98529169664194,97.89375062795182,0.01041698851622641,17.431665997719392,1.18937500519678,0.008457980584353209,0.4860912499134429,0.033249991247430444,3.3405922418907465,3.338385353682682,3.1329261141858495,3.2443956089877446,2.780291696641939,3.688750627951819
2026-06-30,736.7000122070312,656.0,0.052054794520547946,0.0525,0.25318129638671877,79.475,0.8904574306096896,Deep ITM,82.7830672562477,82.7804794630689,82.72658787013799,82.49038869605272,84.97020247587061,83.28539063207143,0.00916598946787417,17.322041996521875,1.1888330045621842,0.007792026735842228,0.4860912499134429,0.028165988624095917,3.3080672562477105,3.305479463068906,3.251587870137996,3.0153886960527245,5.495202475870613,3.8103906320714316
2026-06-30,736.7000122070312,568.0,0.052054794520547946,0.0525,0.7198514343261719,171.865,0.7710058240644874,Deep ITM,172.70954468075695,172.70048046900385,172.74172610365986,170.25016702384198,179.77601783902034,170.2614881160821,0.008499977411702275,17.364792001899332,1.1740000045392662,0.007875001756474376,0.4860912499134429,0.02854099147953093,0.8445446807569397,0.8354804690038407,0.8767261036598484,1.6148329761580271,7.911017839020332,1.6035118839179177
2026-06-30,736.7000122070312,645.0,0.052054794520547946,0.0525,0.25708750732421876,90.24,0.8755259797915393,Deep ITM,93.60262298528176,93.59920529578068,93.75292673689893,93.46031426678826,93.85505996581166,93.97993761028101,0.008125003660097718,17.271125019760802,1.168375019915402,0.007375027053058147,0.4860912499134429,0.02783298259600997,3.36262298528176,3.359205295780683,3.512926736898933,3.2203142667882645,3.6150599658116676,3.739937610281018
2026-06-26,736.7000122070312,645.0,0.0410958904109589,0.0525,0.2602613037109375,90.15,0.8755259797915393,Deep ITM,93.15038380545809,93.1491945478701,93.1785351881303,93.0901217668619,93.16308989495097,93.33742754223704,0.008125003660097718,13.716084009502083,1.1501669941935688,0.007416994776576757,0.4860912499134429,0.02633300027810037,3.0003838054580854,2.99919454787009,3.0285351881302915,2.9401217668618926,3.0130898949509657,3.1874275422370317
2026-06-30,736.7000122070312,592.0,0.052054794520547946,0.0525,0.6317175500488281,147.97500000000002,0.8035835349404515,Deep ITM,148.87479371317852,148.8730935117996,148.76820397397958,146.31566652314382,153.25073967237256,146.37627728298594,0.008916016668081284,17.322457977570593,1.1593330127652735,0.007499998901039362,0.4860912499134429,0.02579099964350462,0.8997937131784965,0.8980935117995728,0.7932039739795584,1.6593334768562045,5.275739672372538,1.598722717014084
2026-06-30,736.7000122070312,660.0,0.052054794520547946,0.0525,0.23926541992187497,75.31,0.895887049089017,Deep ITM,78.77259912611282,78.77056648392481,78.72292293321797,78.50139906739139,81.4894295309647,79.42448205504172,0.008208997314795852,17.326833010884002,1.1659579758998007,0.007374997949227691,0.4860912499134429,0.02541701542213559,3.4625991261128206,3.460566483924808,3.4129229332179705,3.1913990673913872,6.179429530964697,4.114482055041719
2026-06-18,736.7000122070312,662.0,0.019178082191780823,0.0525,0.24024197265624997,72.91499999999999,0.8986018583286807,Deep ITM,75.3698604193828,75.36970388217276,75.3735301798238,75.36621101671017,77.05234384514566,75.40111714753778,0.008041999535635114,7.315458991797641,1.1295839794911444,0.007208989700302482,0.4860912499134429,0.025208020815625787,2.454860419382811,2.4547038821727654,2.4585301798238106,2.4512110167101753,4.137343845145665,2.486117147537783
2026-06-30,736.7000122070312,627.0,0.052054794520547946,0.0525,0.505742247314453,113.16999999999999,0.8510926966345661,Deep ITM,114.14930993557732,114.13868776122008,114.39238932579298,111.41118663672898,121.18537309605512,111.66678903251875,0.007915979949757457,17.372500005876645,1.1942500132136047,0.007374997949227691,0.4860912499134429,0.0262079993262887,0.9793099355773336,0.9686877612200959,1.2223893257929888,1.7588133632710026,8.015373096055129,1.5032109674812375
2026-06-30,736.7000122070312,569.0,0.052054794520547946,0.0525,0.7174100524902343,170.89499999999998,0.7723632286843192,Deep ITM,171.73696681063905,171.72509467107494,171.80836109110794,169.2528961696462,178.84699298994732,169.2651430924127,0.008708011591807008,17.29154199711047,1.200250000692904,0.007416994776576757,0.4860912499134429,0.02549999044276774,0.8419668106390645,0.8300946710749599,0.9133610911079586,1.6421038303537898,7.9519929899473425,1.629856907587282
2026-06-30,736.7000122070312,537.0,0.052054794520547946,0.0525,0.8388687988281249,202.78,0.7289262808497001,Deep ITM,203.54308608255002,203.54137186953437,203.5327425144269,201.16556350391045,209.41606412940774,201.16630961371766,0.01016599708236754,17.311667004832998,1.1490000179037452,0.007624999852851033,0.4860912499134429,0.02641597529873252,0.7630860825500179,0.7613718695343721,0.7527425144268989,1.614436496089553,6.6360641294077425,1.613690386282343
2026-06-30,736.7000122070312,607.0,0.052054794520547946,0.0525,0.5775799078369142,133.055,0.8239446042379293,Deep ITM,133.9892642845242,133.9917541550191,134.02309643331222,131.3566037102123,139.3684954218834,131.46985075812233,0.008125003660097718,17.3115830111783,1.1659580050036311,0.008041999535635114,0.4860912499134429,0.02516701351851225,0.934264284524204,0.9367541550190879,0.968096433312212,1.698396289787695,6.3134954218834025,1.585149241877673
2026-06-26,736.7000122070312,660.0,0.0410958904109589,0.0525,0.25952888916015626,75.39,0.895887049089017,Deep ITM,78.34009845652326,78.33833262645146,78.35714776045893,78.12246441472018,81.20887150190944,78.62094136482153,0.00795899541117251,13.70137499179691,1.13441699068062,0.007458991603925824,0.4860912499134429,0.02500001573935151,2.950098456523264,2.94833262645146,2.9671477604589285,2.7324644147201838,5.818871501909442,3.2309413648215326
2026-06-30,736.7000122070312,629.0,0.052054794520547946,0.0525,0.5378464184570313,112.32,0.8538075058742298,Deep ITM,113.1277868480953,113.11358469876409,113.17356768298002,109.41664493860435,121.17744808524264,109.69339442527234,0.00829098280519247,17.365500010782853,1.1628750071395189,0.007166992872953415,0.4860912499134429,0.025542016373947263,0.8077868480953043,0.7935846987640929,0.853567682980028,2.9033550613956436,8.857448085242652,2.626605574727648
2026-06-26,736.7000122070312,630.0,0.0410958904109589,0.0525,0.3618227880859375,105.45,0.8551649104940616,Deep ITM,108.328882013824,108.3242799531132,108.61565310723222,108.05779352617674,108.80745467901752,108.17780819377151,0.007875001756474376,13.698916998691857,1.132874982431531,0.007291993824765086,0.4860912499134429,0.02549999044276774,2.878882013823997,2.874279953113202,3.1656531072322167,2.607793526176735,3.357454679017522,2.7278081937715086
2026-06-30,736.7000122070312,633.0,0.052054794520547946,0.0525,0.242195078125,102.045,0.8592371243535571,Deep ITM,105.4567132084469,105.45614069423051,105.40115224296171,105.4275615792078,104.18828343891946,105.75184227650038,0.007541995728388429,17.41395899443887,1.1847910063806921,0.007208989700302482,0.4860912499134429,0.02500001573935151,3.4117132084468977,3.411140694230511,3.3561522429617128,3.3825615792078025,2.143283438919454,3.7068422765003817
2026-06-30,736.7000122070312,604.0,0.052054794520547946,0.0525,0.6197547790527345,136.82,0.8198723903784337,Deep ITM,137.61871147188594,137.59991351196476,137.6539451455885,134.34841627279616,143.06204226081027,134.44843902822015,0.007624999852851033,17.86770799662918,1.2467920023482293,0.00895801349543035,0.4860912499134429,0.036874989746138453,0.7987114718859516,0.7799135119647644,0.8339451455885012,2.4715837272038357,6.24204226081028,2.371560971779843
2026-06-30,736.7000122070312,646.0,0.052054794520547946,0.0525,0.25440198730468755,89.275,0.8768833844113711,Deep ITM,92.60492126158181,92.60133716774666,92.648255284236,92.46304439867026,92.95765787708164,93.00333833410036,0.010207993909716606,18.426415976136923,1.196666999021545,0.011208001524209976,0.4860912499134429,0.04450001870281994,3.329921261581802,3.326337167746658,3.373255284235995,3.1880443986702574,3.6826578770816383,3.728338334100357
2026-06-30,736.7000122070312,628.0,0.052054794520547946,0.0525,0.3459538061523437,107.535,0.8524501012543979,Deep ITM,110.80374110958519,110.80147498242226,110.84914190882594,110.41391578682226,111.73115135412604,110.67988694167775,0.011249998351559043,17.568917013704777,1.2054159888066351,0.00837500556372106,0.4860912499134429,0.03220798680558801,3.268741109585193,3.2664749824222667,3.3141419088259454,2.8789157868222617,4.1961513541260445,3.144886941677754
2026-06-30,736.7000122070312,659.0,0.052054794520547946,0.0525,0.24927508544921873,76.55000000000001,0.8945296444691851,Deep ITM,79.82747248227668,79.82437383099351,79.66568729401097,79.49863788788889,82.55570179690082,80.38793412282939,0.009000010322779417,17.49383399146609,1.164042012533173,0.008291011909022927,0.4860912499134429,0.02912498894147575,3.2774724822766643,3.274373830993497,3.1156872940109537,2.9486378878888786,6.005701796900809,3.837934122829381
2026-06-30,736.7000122070312,583.0,0.052054794520547946,0.0525,0.6945220977783204,157.60000000000002,0.791366893361965,Deep ITM,158.3657329819889,158.3698233997858,158.2218384090976,155.2911042109056,165.81408788584056,155.3259480517055,0.00866700429469347,18.151875003241003,1.6662910056766123,0.011458003427833319,0.4860912499134429,0.04387498483993113,0.7657329819888901,0.7698233997857642,0.6218384090975633,2.3088957890944357,8.214087885840542,2.2740519482945274
2026-06-30,736.7000122070312,550.0,0.052054794520547946,0.0525,0.46973186523437505,185.115,0.7465725409075141,Deep ITM,188.26169522203395,188.26024936330967,188.8382591260685,188.20104239936552,187.47959204618118,188.20354329878194,0.011333002476021647,18.111666024196893,1.2067920179106295,0.010333023965358734,0.4860912499134429,0.04562499816529453,3.146695222033941,3.1452493633096594,3.723259126068484,3.0860423993655104,2.3645920461811727,3.0885432987819286
2026-06-30,736.7000122070312,588.0,0.052054794520547946,0.0525,0.6458165301513672,151.945,0.7981539164611242,Deep ITM,152.83776113426552,152.83010987079948,152.24060172644647,150.30474993992686,157.5115289962082,150.35417117782038,0.010041025234386325,17.98712500021793,1.1885839921887964,0.009915995178744197,0.4860912499134429,0.03674998879432678,0.8927611342655268,0.8851098707994822,0.29560172644647764,1.6402500600731287,5.566528996208206,1.590828822179617
2026-06-30,736.7000122070312,625.0,0.052054794520547946,0.0525,0.34180345703125,110.465,0.8483778873949024,Deep ITM,113.70839438433984,113.7038413958407,113.7088571323209,113.40572833987005,114.58751354020379,113.64176200121858,0.009540992323309183,17.58945800247602,1.200291997520253,0.009041017619892955,0.4860912499134429,0.0338749960064888,3.2433943843398367,3.2388413958406943,3.2438571323208976,2.9407283398700486,4.122513540203784,3.1767620012185773
2026-06-30,736.7000122070312,631.0,0.052054794520547946,0.0525,0.5387009020996094,109.19999999999999,0.8565223151138935,Deep ITM,111.3723428372133,111.3572143341859,111.41830807463144,107.42210325000121,119.90874378336709,107.72170137987791,0.008542003342881799,17.465499986428767,1.1243339977227151,0.007707974873483181,0.4860912499134429,0.029166985768824816,2.172342837213307,2.157214334185909,2.2183080746314516,1.7778967499987743,10.708743783367098,1.4782986201220751
2026-06-30,736.7000122070312,605.0,0.052054794520547946,0.0525,0.3806214282226562,130.32999999999998,0.8212297949982655,Deep ITM,133.56331459016212,133.55837817299314,133.5964655902104,133.35114541860116,133.62537779017583,133.45539999247194,0.008458009688183665,17.442124983062968,1.1763749935198575,0.007833004929125309,0.4860912499134429,0.028000009479001164,3.233314590162138,3.2283781729931604,3.26646559021043,3.0211454186011792,3.2953777901758485,3.125399992471955
2026-06-30,736.7000122070312,559.0,0.052054794520547946,0.0525,0.7540307800292969,180.84,0.7587891824860007,Deep ITM,181.6607502309006,181.65955393087972,181.95124038185955,179.22560471160375,188.6041848039208,179.2310491853657,0.009166018571704626,17.48516599764116,1.1337920150253922,0.007541995728388429,0.4860912499134429,0.026250025257468224,0.8207502309005861,0.8195539308797208,1.1112403818595453,1.6143952883962527,7.764184803920784,1.608950814634312
2026-06-18,736.7000122070312,605.0,0.019178082191780823,0.0525,0.5546919531250001,130.25,0.8212297949982655,Deep ITM,132.38949424676161,132.38734388725084,132.34548972246682,132.3088494875144,135.7461612687679,132.30900055576956,0.008000002708286047,7.345624995650724,1.1422499956097454,0.007499998901039362,0.4860912499134429,0.025582994567230344,2.1394942467616147,2.137343887250836,2.095489722466823,2.058849487514408,5.4961612687679064,2.0590005557695576
2026-06-30,736.7000122070312,650.0,0.052054794520547946,0.0525,0.29053443847656246,85.745,0.8823130028906985,Deep ITM,88.94186283681745,88.94059334304356,89.03248621749388,88.47396899419459,91.20180428467864,89.10521226436549,0.007875001756474376,17.426874983357266,1.1403750104364008,0.0074160052463412285,0.4860912499134429,0.025749992346391082,3.196862836817445,3.195593343043555,3.2874862174938784,2.728968994194588,5.45680428467864,3.3602122643654866
2026-06-30,736.7000122070312,622.0,0.052054794520547946,0.0525,0.5631757550048828,119.24000000000001,0.8443056735354069,Deep ITM,120.03476231397428,120.03687584958499,119.8718516834813,116.3975408990392,126.6672042453906,116.60691872517543,0.0077909789979457855,17.54741699551232,1.1539999977685511,0.007499998901039362,0.4860912499134429,0.025249988539144397,0.7947623139742745,0.7968758495849784,0.6318516834812868,2.8424591009608093,7.427204245390584,2.633081274824576
2026-06-30,736.7000122070312,626.0,0.052054794520547946,0.0525,0.5093432855224609,114.16499999999999,0.8497352920147343,Deep ITM,115.14135705871456,115.12813368783448,114.87641062716973,112.4084574878583,122.06802820101264,112.65408557967805,0.008125003660097718,18.57604199904017,1.5772919869050384,0.012042000889778137,0.4860912499134429,0.04837499000132084,0.9763570587145693,0.9631336878344854,0.7114106271697409,1.7565425121416922,7.903028201012646,1.5109144203219387
2026-06-30,736.7000122070312,639.0,0.052054794520547946,0.0525,0.30713583496093744,96.6,0.8673815520725482,Deep ITM,99.78164031146378,99.78010964930613,99.74445339859919,99.44393689155584,100.56697504074953,99.85474365334233,0.009584007784724236,17.62262498959899,1.1757919855881482,0.011333002476021647,0.4860912499134429,0.030625000363215804,3.181640311463781,3.1801096493061323,3.1444533985991967,2.843936891555842,3.9669750407495314,3.254743653342331
2026-06-30,736.7000122070312,624.0,0.052054794520547946,0.0525,0.5560347131347658,117.265,0.8470204827750706,Deep ITM,118.06339420292898,118.06191009941887,118.08960239643267,114.40299919251584,125.00987933351425,114.62980423355327,0.010332994861528277,17.47775002149865,1.1539999977685511,0.007833004929125309,0.4860912499134429,0.02745899837464094,0.798394202928975,0.7969100994188665,0.8246023964326668,2.862000807484165,7.744879333514248,2.635195766446728
2026-06-30,736.7000122070312,647.0,0.052054794520547946,0.0525,0.30249720947265624,88.725,0.878240789031203,Deep ITM,91.96378120962277,91.96186660259927,91.7078847728614,91.46577483576323,94.01707304146373,92.0275361841592,0.00825000461190939,17.48833298915997,1.1542919964995235,0.0075410061981529,0.4860912499134429,0.02545802271924913,3.238781209622772,3.236866602599278,2.9828847728614107,2.740774835763233,5.292073041463738,3.3025361841592087
2026-06-18,736.7000122070312,630.0,0.019178082191780823,0.0525,0.37500625,105.305,0.8551649104940616,Deep ITM,107.34605487821432,107.34563694752984,107.45148827688446,107.3340080528236,106.40774313813307,107.33582967423501,0.007708003977313638,7.329416985157877,1.1942499841097742,0.007583992555737495,0.4860912499134429,0.025625020498409867,2.041054878214311,2.0406369475298334,2.1464882768844546,2.029008052823599,1.1027431381330643,2.030829674235008
2026-06-30,736.7000122070312,598.0,0.052054794520547946,0.0525,0.6102333898925782,142.01,0.8117279626594427,Deep ITM,142.92408321816515,142.927311905967,143.21910114621127,140.3320413979693,147.82279578627436,140.4099694103288,0.00899998121894896,17.39320799242705,1.140250009484589,0.007291993824765086,0.4860912499134429,0.025959016056731343,0.9140832181651604,0.9173119059670114,1.2091011462112817,1.6779586020306851,5.812795786274364,1.600030589671178
2026-06-18,736.7000122070312,645.0,0.019178082191780823,0.0525,0.40820904296875,90.38,0.8755259797915393,Deep ITM,92.46524548516982,92.46419723092069,92.482076276173,92.34910319200912,95.9572744696011,92.35664160228475,0.009749986929818988,7.318709016544744,1.1360410135239363,0.007374997949227691,0.4860912499134429,0.02504198346287012,2.0852454851698212,2.0841972309206938,2.1020762761730083,1.969103192009129,5.577274469601107,1.976641602284758
2026-06-30,736.7000122070312,640.0,0.052054794520547946,0.0525,0.25098405273437496,95.185,0.8687389566923801,Deep ITM,98.52411003685165,98.52316438317837,98.24376776394202,98.44666621963279,97.77454689580074,98.87392710747372,0.008083006832748652,17.421958997147158,1.1424999975133687,0.007291004294529557,0.4860912499134429,0.024916022084653378,3.3391100368516504,3.3381643831783663,3.058767763942015,3.2616662196327866,2.589546895800737,3.6889271074737167
2026-06-30,736.7000122070312,630.0,0.052054794520547946,0.0525,0.23828886718749998,105.09,0.8551649104940616,Deep ITM,108.43753770141711,108.43705682007571,108.48941413372931,108.41937409270997,107.15976905334216,108.70732715596569,0.0077500008046627045,17.39162497688085,1.1758329928852618,0.007333990652114153,0.4860912499134429,0.025542016373947263,3.34753770141711,3.347056820075707,3.3994141337293087,3.329374092709969,2.0697690533421564,3.6173271559656826
2026-06-18,736.7000122070312,689.0,0.019178082191780823,0.0525,0.274421318359375,46.83,0.9352517830641405,ITM,48.79157100860459,48.79145994275843,48.86622850117316,48.39348706484088,54.77535624857875,48.728566220810194,0.008040980901569128,7.351958018261939,1.1450840102043003,0.01200000406242907,0.4860912499134429,0.02487501478753984,1.9615710086045937,1.961459942758431,2.036228501173163,1.563487064840885,7.945356248578754,1.8985662208101957
2026-06-22,736.7000122070312,700.0,0.030136986301369864,0.0525,0.127938408203125,35.705,0.9501832338822908,ITM,37.85382018147209,37.85326348730807,37.793715642592474,37.84295958191126,38.956788766732785,39.71458141558662,0.007833004929125309,10.978874983265996,1.1117499961983413,0.007708003977313638,0.4860912499134429,0.026666995836421847,2.1488201814720895,2.1482634873080713,2.0887156425924758,2.137959581911261,3.251788766732787,4.009581415586624
